hidden_size,latent_size,learning_rate,batch_size,test_loss,epoch_losses
512,32,0.001,32,0.041533030569553375,"[0.2276454803844293, 0.09602269033590953, 0.07843754937251408, 0.0759226642549038, 0.0744388351837794, 0.07498978823423386, 0.0732662317653497, 0.07445671781897545, 0.07331866150101025, 0.07387222225467364, 0.07460999799271424, 0.0735807220141093, 0.0707356824229161, 0.07382675881187122, 0.07447133958339691, 0.07336721320947011, 0.07692919795711835, 0.073431180169185, 0.07506885627905528, 0.07350316333274047, 0.07101847976446152, 0.06675983592867851, 0.06419410991171996, 0.063324141005675, 0.06287303939461708, 0.06498288735747337, 0.06362866734464963, 0.061664167791604996, 0.06258458457887173, 0.06165752001106739, 0.062944986547033, 0.06124890906115373, 0.06078199545542399, 0.060711738343040146, 0.058784921964009605, 0.05857505711416403, 0.0575321763753891, 0.057238939528663955, 0.05752741855879625, 0.05484826862812042, 0.05426711464921633, 0.05531556345522404, 0.05506262369453907, 0.05844916837910811, 0.05744831946988901, 0.05762934871017933, 0.056417507429917656, 0.05502419856687387, 0.0557402769724528, 0.05760660022497177, 0.061690339197715126, 0.05725607338051001, 0.05671716543535391, 0.05481282249093056, 0.05380339361727238, 0.05426110699772835, 0.05660944928725561, 0.056321993470191956, 0.05600110131005446, 0.05612699004511038, 0.05897119579215845, 0.05683931584159533, 0.05429056535164515, 0.05521197182436784, 0.05433955664436022, 0.05473297523955504, 0.05401959829032421, 0.05376626861592134, 0.05453446817894777, 0.05363255428771178, 0.053015019123752914, 0.053246160969138145, 0.05241046597560247, 0.052216180289785065, 0.050978513434529305, 0.051908802861968674, 0.05160414551695188, 0.04967837346096834, 0.04963829927146435, 0.05075063928961754, 0.04986045199135939, 0.05055908486247063, 0.048401368161042534, 0.04844027447203795, 0.04546981925765673, 0.04357850427428881, 0.04444916980961958, 0.04316282644867897, 0.043196151653925575, 0.04378903222580751, 0.04249398844937483, 0.04747932590544224, 0.047007142255703606, 0.044274525716900826, 0.04934714920818806, 0.052046047523617744, 0.05179531934360663, 0.04735140564541022, 0.045749626432855926, 0.043361286322275795]"
512,32,0.001,64,0.030223354697227478,"[0.3242760052283605, 0.13144386311372122, 0.0952235758304596, 0.08600089699029922, 0.07881793876489003, 0.07709927608569463, 0.07598984738190968, 0.07543827841679256, 0.0740893284479777, 0.07393515110015869, 0.07452555497487386, 0.07335507373015086, 0.07382768392562866, 0.07344334820906322, 0.07307175546884537, 0.07218436648448308, 0.07143429170052211, 0.0693133572737376, 0.06879378110170364, 0.06782182678580284, 0.06620273490746816, 0.06393563871582349, 0.06334063783288002, 0.06234713892141978, 0.06133225932717323, 0.060139247526725136, 0.059439645459254585, 0.05852453907330831, 0.058168611178795494, 0.05850833530227343, 0.06176796182990074, 0.06256372357408206, 0.05997517332434654, 0.05762079978982607, 0.05663531521956126, 0.055528427163759865, 0.055287640541791916, 0.054274674504995346, 0.05418506513039271, 0.0529992567996184, 0.053333101173241935, 0.05297593275705973, 0.051691461354494095, 0.05248909443616867, 0.050354438523451485, 0.04957572743296623, 0.04904196783900261, 0.04910216232140859, 0.047269428769747414, 0.047091888884703316, 0.044951505959033966, 0.04352466513713201, 0.04339867706100146, 0.04222969835003217, 0.04315692434708277, 0.04318844899535179, 0.043970042218764625, 0.04231235384941101, 0.043283759305874504, 0.04158321271340052, 0.04273770873745283, 0.04253344486157099, 0.04230961576104164, 0.041091875483592354, 0.03990606094400088, 0.03914899875720342, 0.03741035982966423, 0.03620327636599541, 0.035669332991043724, 0.03557275359829267, 0.035257965326309204, 0.03485549862186114, 0.03419661708176136, 0.0339084193110466, 0.03427147368590037, 0.033582231029868126, 0.033734237775206566, 0.032603600372870765, 0.032050243889292084, 0.03171658515930176, 0.03242339504261812, 0.033246184388796486, 0.03610594446460406, 0.03583224366108576, 0.03493531420826912, 0.0339674266676108, 0.034324161087473236, 0.03481618066628774, 0.0330927229175965, 0.03333442099392414, 0.030922512834270794, 0.030991618831952412, 0.03032148505250613, 0.029246823241313297, 0.0293647355089585, 0.02872414079805215, 0.02839749741057555, 0.028253314395745594, 0.02769221675892671, 0.027217241004109383]"
512,32,0.0005,32,0.0274762948974967,"[0.29150819033384323, 0.09708837047219276, 0.08561916028459866, 0.07637673864761989, 0.07589639599124591, 0.07481533164779346, 0.07356058433651924, 0.07416845113039017, 0.07396289085348447, 0.07471310968200366, 0.0728786513209343, 0.07058639576037724, 0.06719936989247799, 0.06876548876365025, 0.0656194103260835, 0.06455365816752116, 0.06297026822964351, 0.06399995336929958, 0.06249509689708551, 0.06180086359381676, 0.0603930385162433, 0.060958576699097954, 0.05952610510090987, 0.058473750948905945, 0.05627022683620453, 0.05652064395447572, 0.05637872777879238, 0.05454200506210327, 0.0546414889395237, 0.05426255861918131, 0.05291180436809858, 0.05295140234132608, 0.05285851533214251, 0.052072227001190186, 0.051677713791529335, 0.050369403014580406, 0.04738130730887254, 0.046166847149531044, 0.04441427191098531, 0.043311484468479954, 0.041441465417544045, 0.04309171189864477, 0.04066215921193361, 0.0390759122868379, 0.03772337889919678, 0.03836971210936705, 0.03769391588866711, 0.03632829897105694, 0.03441374593724807, 0.03629647474735975, 0.0358144361525774, 0.03397269702206055, 0.04305003024637699, 0.04554379483064016, 0.03989970094213883, 0.03813579150786003, 0.037541874994834266, 0.03586770128458738, 0.035195497795939445, 0.0349599855641524, 0.033285059655706085, 0.03359660226851702, 0.03229666563371817, 0.031159749254584312, 0.03199506551027298, 0.030804970922569435, 0.03126887449373802, 0.029787749362488587, 0.03124728612601757, 0.029444117099046707, 0.031117663718760014, 0.02918874751776457, 0.028662660159170628, 0.02922834052393834, 0.028019779982666176, 0.027270113738874596, 0.02694998774677515, 0.027483845129609108, 0.027681774149338405, 0.0263886967053016, 0.026747381625076134, 0.02574254075686137, 0.025551171973347664, 0.024527851802607376, 0.02569786800692479, 0.026104209944605827, 0.024747378503282864, 0.024214296601712704, 0.023680869800349075, 0.026528516163428623, 0.02646315221985181, 0.02599996794015169, 0.02578919722388188, 0.027243211244543392, 0.025909692359467346, 0.026292176606754463, 0.026711519807577133, 0.024590232719977696, 0.024409639959534008, 0.024004749332865078]"
512,32,0.0005,64,0.029903573915362358,"[0.3704534371693929, 0.20777809619903564, 0.1017066886027654, 0.09356078257163365, 0.08998358498016994, 0.08069730301698048, 0.07647209614515305, 0.07622149338324864, 0.07588185121615727, 0.07580094039440155, 0.07459635535875957, 0.07429642230272293, 0.07379254698753357, 0.0744143972794215, 0.0738854060570399, 0.07372778902451198, 0.07371554523706436, 0.07403624057769775, 0.073373943567276, 0.07277555763721466, 0.07356463621060054, 0.07301516085863113, 0.07290808359781902, 0.07172803208231926, 0.07104893401265144, 0.07132658362388611, 0.0697323481241862, 0.06786542385816574, 0.06731842334071796, 0.06548962493737538, 0.06466560314098994, 0.0636541557808717, 0.062206306805213295, 0.06297892456253369, 0.061052218079566956, 0.06226047252615293, 0.061878275126218796, 0.06229390700658163, 0.06160007293025652, 0.060478402922550835, 0.06245243921875954, 0.06096886098384857, 0.06065042316913605, 0.05993189165989558, 0.05959070225556692, 0.05915151908993721, 0.057803974797328316, 0.05717818190654119, 0.05636013795932134, 0.05638730153441429, 0.05519196639458338, 0.05492225910226504, 0.05533508087197939, 0.05451492965221405, 0.05457284301519394, 0.05441115175684293, 0.056144990026950836, 0.05375788981715838, 0.053375971813996635, 0.053619674096504845, 0.053246594965457916, 0.052549521128336586, 0.05188833301266035, 0.05194117377201716, 0.0516039269665877, 0.05116952334841093, 0.05046083281437556, 0.04848375543951988, 0.04773131509621938, 0.046698197722435, 0.044692507634560265, 0.043797979752222695, 0.04427734514077505, 0.04356345782677332, 0.04197924708326658, 0.04091311991214752, 0.04186024765173594, 0.03988694896300634, 0.039999925841887794, 0.0385958564778169, 0.03752521425485611, 0.03694329162438711, 0.0368634487191836, 0.036131140465537705, 0.03534482171138128, 0.03539892037709554, 0.03551548905670643, 0.038629728058973946, 0.03780590867002805, 0.03629480736951033, 0.03644724997381369, 0.03505247210462888, 0.03408520730833212, 0.03384333848953247, 0.031829629093408585, 0.031751961136857666, 0.031875318537155785, 0.031650831922888756, 0.03172452561557293, 0.030921510110298794]"
512,32,0.0001,32,0.028989109210669994,"[0.38049203157424927, 0.3414379457632701, 0.21249779065450033, 0.12091919034719467, 0.08047403767704964, 0.0811587485174338, 0.07830864811937015, 0.0754183189322551, 0.07433549935619037, 0.0743354099492232, 0.07482181054850419, 0.0740121454000473, 0.07420290447771549, 0.07425265883406003, 0.07293749476472537, 0.07277974983056386, 0.07208021047214667, 0.0727606223275264, 0.07039612345397472, 0.0690090333422025, 0.06692236537734668, 0.06629780928293864, 0.06419130476812522, 0.06394130860765775, 0.06263266255458196, 0.06378279626369476, 0.06415380351245403, 0.06290350978573163, 0.06315212634702523, 0.061977445458372436, 0.0630590207874775, 0.061150879909594856, 0.05950707942247391, 0.059561957294742264, 0.057952060674627624, 0.05791766382753849, 0.05690396887560686, 0.057318645219008126, 0.05586897705992063, 0.05748885000745455, 0.05551211163401604, 0.05792145989835262, 0.0558452686915795, 0.05563489533960819, 0.055104060719410576, 0.05375093035399914, 0.054612175251046814, 0.053996846079826355, 0.053940278167525925, 0.05304435143868128, 0.0522640198469162, 0.05002180797358354, 0.051476736242572464, 0.05024693968395392, 0.04934202072521051, 0.04695145972073078, 0.047093829760948815, 0.04392933969696363, 0.04197969784339269, 0.040876444429159164, 0.040418947115540504, 0.03979638156791528, 0.038261077366769314, 0.04025634626547495, 0.0374055632079641, 0.03671827229360739, 0.0368252182379365, 0.03651892549047867, 0.03731168620288372, 0.03826966478178898, 0.03923244588077068, 0.0379660672818621, 0.038077106699347496, 0.03801771625876427, 0.03799630453189214, 0.03617371991276741, 0.034837997518479824, 0.033396441179017224, 0.0329120292638739, 0.03255542181432247, 0.031957932437459625, 0.03249997769792875, 0.03217960118005673, 0.030996486855049927, 0.03065180405974388, 0.030216884799301624, 0.030144159061213333, 0.030313466986020405, 0.029338258629043896, 0.029848663446803887, 0.028666474545995396, 0.02937711775302887, 0.029190989521642525, 0.029382656949261825, 0.029002096814413864, 0.028116538810233276, 0.02754576224833727, 0.02704685926437378, 0.02671891637146473, 0.028004190263648827]"
512,32,0.0001,64,0.03485313057899475,"[0.38668710986773175, 0.37412084142367047, 0.3577521840731303, 0.33048585057258606, 0.27465660373369855, 0.16892492026090622, 0.12355385969082515, 0.11459405720233917, 0.0851374218861262, 0.07799344758192699, 0.08175692210594813, 0.08100981016953786, 0.07905138035615285, 0.07795375833908717, 0.07622623195250829, 0.07610717415809631, 0.07474929591019948, 0.07420651614665985, 0.07518154134353001, 0.07447009285291036, 0.07397998124361038, 0.07395283381144206, 0.07422481228907903, 0.07387636353572209, 0.0738731175661087, 0.07346830517053604, 0.07380826522906621, 0.07313104470570882, 0.07244843244552612, 0.07160936295986176, 0.07159870490431786, 0.07097162803014119, 0.06946234529217084, 0.06868657718102138, 0.06788083786765735, 0.06700305889050166, 0.06707365189989407, 0.0656675969560941, 0.06508292257785797, 0.06469008699059486, 0.06418742860356967, 0.0632669801513354, 0.06313630690177281, 0.06298903624216716, 0.06206606204311053, 0.06134163960814476, 0.06107436865568161, 0.06076647341251373, 0.061027909318606056, 0.06032884493470192, 0.05941446746389071, 0.060123310734828316, 0.0593758262693882, 0.05862796554962794, 0.05813764159878095, 0.058344777673482895, 0.058191689352194466, 0.05787735184033712, 0.057331965615352, 0.05729809279243151, 0.056445248425006866, 0.05680040642619133, 0.05556789288918177, 0.05509409556786219, 0.05503538871804873, 0.05373942106962204, 0.05355354150136312, 0.054006622483332954, 0.05396272987127304, 0.05268211414416631, 0.05200328677892685, 0.05118274067838987, 0.05107872188091278, 0.050344629834095635, 0.048990568766991295, 0.04800739884376526, 0.04836069171627363, 0.047241645554701485, 0.047800968090693154, 0.04740165298183759, 0.04730987548828125, 0.047292192776997886, 0.04734453558921814, 0.047059375792741776, 0.04584242030978203, 0.04540185754497846, 0.044369873901208244, 0.04347870623071989, 0.042334169149398804, 0.04169391468167305, 0.041418761014938354, 0.0406805674235026, 0.040576222042242684, 0.03965297465523084, 0.03996561591823896, 0.03887605915466944, 0.03809129322568575, 0.037787982573111854, 0.03760408858458201, 0.03680373169481754]"
512,64,0.001,32,0.038594985380768776,"[0.23432980850338936, 0.09116886804501216, 0.07780161934594314, 0.0758172906935215, 0.07391184382140636, 0.07572391256690025, 0.07403958464662234, 0.07424020891388257, 0.07189018776019414, 0.07029636576771736, 0.06876556326945622, 0.0658586813757817, 0.06548143364489079, 0.06590253735582034, 0.06328201542298, 0.06303284503519535, 0.06072439750035604, 0.058826483165224396, 0.058425797149538994, 0.05848983426888784, 0.056749037777384125, 0.05566987581551075, 0.05476048464576403, 0.05450795963406563, 0.054233346755305924, 0.05380379967391491, 0.05342155757049719, 0.051690613850951195, 0.05053328536450863, 0.049577961986263595, 0.04892464975516001, 0.048686238626639046, 0.05123597693940004, 0.04704069967071215, 0.04828326404094696, 0.049427127465605736, 0.04630035410324732, 0.04483800381422043, 0.0451696782062451, 0.050550732761621475, 0.05104811303317547, 0.04952253897984823, 0.04441275944312414, 0.04509851336479187, 0.04387271838883559, 0.043723829090595245, 0.042729136844476066, 0.04359238346417745, 0.04367790681620439, 0.04127723351120949, 0.04841102845966816, 0.07058702036738396, 0.06390632937351863, 0.06209929225345453, 0.0621414997925361, 0.06079178489744663, 0.05818414439757665, 0.05678729650874933, 0.05500733541945616, 0.056399996081988014, 0.05637514591217041, 0.055450612058242164, 0.053603622441490494, 0.05288555100560188, 0.05388009361922741, 0.05292285171647867, 0.049057383090257645, 0.050193162014087044, 0.05017636716365814, 0.05200760128597418, 0.051282754788796105, 0.048999310160676636, 0.0480280922104915, 0.046780686204632126, 0.04715415214498838, 0.04854969556132952, 0.04751196503639221, 0.04858505229155222, 0.044810005774100624, 0.04604760309060415, 0.048487976814309754, 0.04508710217972597, 0.04485297513504823, 0.045064739882946014, 0.043445984522501625, 0.04444167452553908, 0.045102048044403396, 0.043975805242856346, 0.04959550810356935, 0.047902196645736694, 0.04465262095133463, 0.04383314959704876, 0.043686673045158386, 0.04389708178738753, 0.042941272258758545, 0.04285082034766674, 0.04666156011323134, 0.04330278808871905, 0.04065051178137461, 0.04227261400471131]"
512,64,0.001,64,0.03384966403245926,"[0.3395514686902364, 0.1305862714846929, 0.09399949262539546, 0.0831065724293391, 0.07948151727517445, 0.07647363344828288, 0.07588884731133778, 0.07478712995847066, 0.07517008731762569, 0.07440218329429626, 0.07387282699346542, 0.07368229577938716, 0.07280277460813522, 0.07169597844282787, 0.07024335116147995, 0.06904140611489613, 0.06744006524483363, 0.0681822436551253, 0.06470688556631406, 0.06367570161819458, 0.06254853432377179, 0.06197128196557363, 0.060390823831160866, 0.059253990650177, 0.11718292285998662, 0.06188911199569702, 0.06688161318500836, 0.06484655787547429, 0.06210551783442497, 0.0625971977909406, 0.06062106663982073, 0.05895091965794563, 0.05767185240983963, 0.05754936362306277, 0.05700290078918139, 0.05765590692559878, 0.05679842581351598, 0.05586120610435804, 0.05561048289140066, 0.05666464318831762, 0.053883532683054604, 0.054573480039834976, 0.05403468136986097, 0.05487485850850741, 0.05466075241565704, 0.05383558695514997, 0.052337883661190666, 0.05096921448906263, 0.04983904709418615, 0.04847118134299914, 0.04842246696352959, 0.04658617948492368, 0.04696445415417353, 0.04569478829701742, 0.04754842817783356, 0.04457866152127584, 0.046331013242403664, 0.04584771270553271, 0.04690036425987879, 0.04560517271359762, 0.045114280035098396, 0.0438066783050696, 0.044713215281565986, 0.04259346922238668, 0.04313935711979866, 0.041954491287469864, 0.041124824434518814, 0.0401704932252566, 0.04003017768263817, 0.03921429067850113, 0.038554287205139794, 0.0380241833627224, 0.037883806973695755, 0.04068382581075033, 0.040218121061722435, 0.03876053417722384, 0.04168109347422918, 0.05103076621890068, 0.046099583307902016, 0.0439952996869882, 0.045755475759506226, 0.04388134305675825, 0.04272317886352539, 0.04170816391706467, 0.04074093823631605, 0.04026069492101669, 0.039448682218790054, 0.0387505441904068, 0.03930008038878441, 0.03962243969241778, 0.03770476703842481, 0.036674474055568375, 0.03767885391910871, 0.03837573900818825, 0.03757162392139435, 0.03639481713374456, 0.039422037079930305, 0.03854857260982195, 0.037235320856173836, 0.03648331637183825]"
512,64,0.0005,32,0.032211003825068474,"[0.29206321636835736, 0.10077257330218951, 0.08557737867037456, 0.07639957591891289, 0.07596461847424507, 0.07562023277084033, 0.07357995336254437, 0.07489468281467755, 0.07367236167192459, 0.0738970593859752, 0.07221246076126893, 0.0701290462166071, 0.07020241891344388, 0.06529864172140758, 0.06375257546703021, 0.06454165714482467, 0.0635569654405117, 0.06486971179644267, 0.06413002995153268, 0.06339808367192745, 0.06327837767700355, 0.061268322790662445, 0.060035642236471176, 0.05896163731813431, 0.05760457801322142, 0.05671200901269913, 0.056625970949729286, 0.056381175915400185, 0.0551641279210647, 0.05512934550642967, 0.053258368745446205, 0.0517732339600722, 0.05031153497596582, 0.048703440154592194, 0.04909938263396422, 0.04611916902164618, 0.0439001073439916, 0.04417439363896847, 0.043713631108403206, 0.04305395483970642, 0.04187457822263241, 0.04109084295729796, 0.03908885270357132, 0.038895788602530956, 0.03771004422257344, 0.03751523979008198, 0.03720773849636316, 0.03768287940571705, 0.036428206910689674, 0.03512966136137644, 0.03417873661965132, 0.03340534865856171, 0.034952480966846146, 0.03640564437955618, 0.03925397122899691, 0.055983927100896835, 0.05051068402826786, 0.044030203173557915, 0.04054495878517628, 0.037887791792551674, 0.03696850221604109, 0.03551219962537289, 0.03652747689435879, 0.035254936354855694, 0.033722058249016605, 0.03307197087754806, 0.03194953377048174, 0.03140536695718765, 0.031184011759857338, 0.0309912192945679, 0.030911906932791073, 0.03010082586357991, 0.030690313627322514, 0.03051275946199894, 0.029839315451681614, 0.028614290989935398, 0.029033617737392586, 0.027834489631156128, 0.02832590912779172, 0.030032094878455002, 0.031111970233420532, 0.029484716554482777, 0.02852488091836373, 0.027594668480257194, 0.027504827206333477, 0.026786814754207928, 0.026126140728592873, 0.026817469236751396, 0.02747819758951664, 0.0299666120360295, 0.031326062977313995, 0.03390378473947445, 0.03215328293542067, 0.030329313750068348, 0.028503068412343662, 0.029613289050757885, 0.029093076785405476, 0.02803948490569989, 0.029254668702681858, 0.02950976851085822]"
512,64,0.0005,64,0.056322332471609116,"[0.3702794313430786, 0.20937979718049368, 0.10199431329965591, 0.09184060990810394, 0.08924534420172374, 0.08108984430631001, 0.07674452165762584, 0.07594410578409831, 0.07614940156539281, 0.07542599240938823, 0.0746758406360944, 0.07403353104988734, 0.07413035134474437, 0.07375221947828929, 0.07347323248783748, 0.07351195315519969, 0.07303489744663239, 0.07417808348933856, 0.07334143668413162, 0.07375428328911464, 0.07368020961682002, 0.07323476672172546, 0.07290805876255035, 0.07250337302684784, 0.07266286263863246, 0.07338803509871165, 0.0718299721678098, 0.07078772783279419, 0.07007165749867757, 0.06985507905483246, 0.06791010995705922, 0.06598037481307983, 0.0646057091653347, 0.06337144846717517, 0.062244683504104614, 0.06168112903833389, 0.06156435360511144, 0.0605998287598292, 0.06049084042509397, 0.059269425769646965, 0.06003934517502785, 0.06072024007638296, 0.058654374132553734, 0.061592455953359604, 0.05983692159255346, 0.05855863665541013, 0.05829074730475744, 0.05744536593556404, 0.05666797608137131, 0.05554176742831866, 0.05470867082476616, 0.0553772064546744, 0.054691327114899956, 0.053763932238022484, 0.05483924721678098, 0.05515411744515101, 0.05390589311718941, 0.05392089610298475, 0.05428819730877876, 0.054400706042846046, 0.053901225328445435, 0.053509872406721115, 0.0529878114660581, 0.05250768487652143, 0.05282776181896528, 0.05245936537782351, 0.051847161104281746, 0.051903179536263146, 0.05142392963171005, 0.05229198063413302, 0.05137389277418455, 0.05136895924806595, 0.05097628136475881, 0.049899366994698845, 0.04895432914296786, 0.04839517921209335, 0.047709004332621895, 0.04838670417666435, 0.04876514400045077, 0.046825444946686424, 0.048259841899077095, 0.04651892061034838, 0.048741187900304794, 0.04883634919921557, 0.047808329264322914, 0.04519916449983915, 0.0449471448858579, 0.04305067410071691, 0.04290003329515457, 0.04537662739555041, 0.048211017002662025, 0.04826829334100088, 0.049363079170385994, 0.045095715671777725, 0.0442604993780454, 0.047977056354284286, 0.05931945517659187, 0.06043056274453799, 0.057674640168746315, 0.06258964041868846]"
512,64,0.0001,32,0.029787487350404263,"[0.37786758442719776, 0.3487721731265386, 0.23788810521364212, 0.118296862890323, 0.08239580069979031, 0.08041238784790039, 0.0775146521627903, 0.07586091260115306, 0.07521293498575687, 0.07421717668573062, 0.07429162785410881, 0.07576531233886878, 0.07429654523730278, 0.07365800688664119, 0.07397955531875293, 0.07308129159112771, 0.0733824788282315, 0.07308831376334031, 0.07147321787973245, 0.06897040891150634, 0.06911114168663819, 0.06676229958732922, 0.06541057241459687, 0.0665399320423603, 0.06384480372071266, 0.06589485270281632, 0.06447190977633, 0.06266435918708642, 0.06151232309639454, 0.06077420028547446, 0.06050411860148112, 0.06129194547732671, 0.059812443951765694, 0.06093319815893968, 0.059651078656315804, 0.05842505395412445, 0.05839075023929278, 0.05697915144264698, 0.05748335209985574, 0.05572777738173803, 0.056553712114691734, 0.05606726991633574, 0.05482241014639536, 0.057162328312794365, 0.05489901080727577, 0.059568663438161217, 0.0541104239722093, 0.053966534013549484, 0.05359503502647082, 0.05437265212337176, 0.053012839828928314, 0.05155828036367893, 0.05160567785302798, 0.0533763033648332, 0.051008096585671105, 0.050152016803622246, 0.04876798391342163, 0.047324217235048614, 0.04710129586358865, 0.04722447879612446, 0.04619103732208411, 0.045067153250177704, 0.044163030882676445, 0.044995433340469994, 0.04314923162261645, 0.04113060298065344, 0.04079927814503511, 0.04113701979319254, 0.040376668175061546, 0.040575723784665264, 0.041610502948363624, 0.03979983273893595, 0.039599126825730004, 0.03809576171139876, 0.0385573028276364, 0.03735885117202997, 0.03677453752607107, 0.03569208302845558, 0.034993077938755356, 0.03506721587230762, 0.035878503074248634, 0.03603776327023903, 0.03501489292830229, 0.03410084576656421, 0.0346728153526783, 0.032802276934186615, 0.03232952828208605, 0.03204033492753903, 0.03254944955309232, 0.03284306110193332, 0.0327556220193704, 0.031120566961665947, 0.031289372903605304, 0.033001382214327656, 0.032068055123090744, 0.03093050606548786, 0.03074950228134791, 0.029625524766743183, 0.030689379821221035, 0.029348020752271015]"
512,64,0.0001,64,0.03837740421295166,"[0.3871413866678874, 0.3772326906522115, 0.36329633990923565, 0.3420175810654958, 0.2942492763201396, 0.190745547413826, 0.13851943363746008, 0.12347533802191417, 0.08832169075806935, 0.08008433630069096, 0.0810792048772176, 0.07948521027962367, 0.07863240192333858, 0.07784104347229004, 0.07692691187063853, 0.07513713836669922, 0.07471008350451787, 0.0747268150250117, 0.07394527892271678, 0.0736062228679657, 0.07410368074973424, 0.0741792048017184, 0.0732383280992508, 0.07375433792670567, 0.07268071671326955, 0.07275925079981486, 0.07206318279107411, 0.07210431496302287, 0.07192342231671016, 0.07120471447706223, 0.07051220536231995, 0.07026228060324986, 0.07017811884482701, 0.0694184626142184, 0.06830603877703349, 0.06847745925188065, 0.06784558296203613, 0.06636468445261319, 0.0665681983033816, 0.0653606727719307, 0.0651819792886575, 0.06491936867435773, 0.06443994368116061, 0.0632964273293813, 0.06268456454078357, 0.06197830041249593, 0.06186598539352417, 0.06139763196309408, 0.06116332486271858, 0.060498304665088654, 0.059775516390800476, 0.05936004842321078, 0.06289970005551974, 0.06100399295488993, 0.06012686714529991, 0.05981190626819929, 0.05867862949768702, 0.05857959762215614, 0.05720657482743263, 0.05815202742815018, 0.056901936729749046, 0.05677972609798113, 0.05646668871243795, 0.05665385350584984, 0.056176915764808655, 0.05619036157925924, 0.05512097105383873, 0.055870932837327324, 0.05572340761621793, 0.056810704370339714, 0.05567900463938713, 0.05460502455631892, 0.05443598454197248, 0.054395207514365516, 0.05410723636547724, 0.05309974526365598, 0.05304222057263056, 0.05300080279509226, 0.05277344211935997, 0.052630102882782616, 0.052516077955563865, 0.052073460072278976, 0.05079291140039762, 0.05077934389313062, 0.0499142569800218, 0.049579123655954994, 0.04948817317684492, 0.04798645153641701, 0.047522686421871185, 0.04722468306620916, 0.0459430937965711, 0.04526101052761078, 0.04358780259887377, 0.043883283933003746, 0.04290570691227913, 0.04175599291920662, 0.04070415968696276, 0.040521987403432526, 0.04083530604839325, 0.04063595334688822]"
512,128,0.001,32,0.05599772185087204,"[0.2421275998155276, 0.10023421918352445, 0.07920491695404053, 0.07572903670370579, 0.0736509549121062, 0.07597695228954156, 0.07456253965695699, 0.0744096872707208, 0.07428409655888875, 0.0725916288793087, 0.07304630801081657, 0.0728844664990902, 0.07358669489622116, 0.07239093631505966, 0.07359678236146767, 0.06961679148177306, 0.07289328488210838, 0.07255289579431216, 0.09032720079024632, 0.0779880378395319, 0.07762390250960986, 0.07487850015362103, 0.07451612626512845, 0.07479761975506942, 0.07405250271161397, 0.07262442571421464, 0.07490916674335797, 0.0733415720363458, 0.0725252702832222, 0.07192051845292251, 0.07012872956693172, 0.06618696823716164, 0.0665332122395436, 0.06643458517889182, 0.06627569409708182, 0.06718418126304944, 0.062570175776879, 0.06665144426127274, 0.06307418582340081, 0.06071353703737259, 0.06247052364051342, 0.059690858547886215, 0.05776600415507952, 0.05734705179929733, 0.057919896518190704, 0.06121037652095159, 0.0636848472058773, 0.06063360720872879, 0.05992837809026241, 0.0578132855395476, 0.055985383689403534, 0.05509667657315731, 0.054907996828357376, 0.05440853660305341, 0.05421761920054754, 0.054238634184002876, 0.053781760235627495, 0.05662867364784082, 0.056496387347579, 0.05422527529299259, 0.05438383171955744, 0.054257638131578766, 0.05434254618982474, 0.05242180389662584, 0.05264651278654734, 0.05161409142116705, 0.054230903585751854, 0.0529603436589241, 0.05241353064775467, 0.05105941121776899, 0.0506618848691384, 0.05038099177181721, 0.0511954240500927, 0.05243462324142456, 0.053429472570617996, 0.05200117640197277, 0.05144860098759333, 0.05094953005512556, 0.0506377425044775, 0.06804889564712842, 0.07448015920817852, 0.07507229596376419, 0.07431447505950928, 0.07617085116604964, 0.07351402627925079, 0.07278652613361676, 0.07128904573619366, 0.07499813102185726, 0.07385435824592908, 0.06851167480150859, 0.06621471419930458, 0.06781957174340884, 0.06566048848132293, 0.06342433951795101, 0.06360072207947572, 0.060980530455708504, 0.06072972466548284, 0.06048425783713659, 0.05971075718601545, 0.06038911951084932]"
